url,name,ingredients
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,almond
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,butter
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),chicken breast
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),salt
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),oil
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),onion
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),garlic
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),ginger
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),curry powder
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),ground cumin
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),ground turmeric
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),ground coriander
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),cayenne pepper
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),water
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),tomato
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),yogurt
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),cilantro
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),salt
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),water
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),garam masala
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),cilantro
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),lemon juice
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,eggplant
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,oil
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,cumin seed
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,onion
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,ginger
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,tomato
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,garlic
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,ground turmeric
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,ground cumin
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,ground coriander
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,cayenne pepper
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,salt
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,ground pepper
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,cilantro
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,saffron
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,water
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,butter
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,grain rice
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,salt
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,eggplant
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,butter
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,onion
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,tomato
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,coriander seed
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,tomato
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,yogurt
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,garlic
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,ginger
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,oil
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,onion
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,masala curry paste
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,chicken breast -inch
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,salt
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,water
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,flour
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,cilantro
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,coconut
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,ground cardamom
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,food
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,milk
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,water
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),lentil
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),kidney bean
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),water
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),water
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),salt
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),oil
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),cumin seed
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),cardamom
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),cinnamon
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),bay leaf
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),clove
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),ginger
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),paste
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),ground turmeric
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),cayenne pepper
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),tomato
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),chili powder
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),ground coriander
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),butter
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),fenugreek leaf
https://www.allrecipes.com/recipe/222667/dal-makhani-indian-lentils/,Dal Makhani (Indian Lentils),cream
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),pepper
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),spinach
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),mustard
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),ghee
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),cumin seed
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),onion
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),ginger
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),paste
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),tomato
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),salt
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),sugar
https://www.allrecipes.com/recipe/218505/sarson-ka-saag-indian-mustard-greens/,Sarson Ka Saag (Indian Mustard Greens),water
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,onion
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,lemon juice
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,ketchup
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,cayenne pepper
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,paprika
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,salt
https://www.allrecipes.com/recipe/246180/indian-onion-dipping-sauce/,Indian Onion Dipping Sauce,sugar
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,salt
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,powder
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,ground pepper
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,garam masala
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,ground pepper
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,sunflower seed oil
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,onion
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,tomato
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,spinach
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,water
https://www.allrecipes.com/recipe/273868/indian-scrambled-eggs/,Indian Scrambled Eggs,egg
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,potato
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,salt
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,oil
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,cornstarch
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,ground ginger
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,ground cumin
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,cayenne pepper
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,cilantro
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,peppercorn
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,clove
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,pepper
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,cumin seed
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,bay leaf
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,onion
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,garlic
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,ginger
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,curry powder
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,ground turmeric
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,tomato paste
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,water
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,tomato
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,garbanzo bean
https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/,Indian Chole Aloo Tikki,leaf
https://www.allrecipes.com/recipe/20388/grilled-indian-chicken/,Grilled Indian Chicken,ground ginger
https://www.allrecipes.com/recipe/20388/grilled-indian-chicken/,Grilled Indian Chicken,garlic
https://www.allrecipes.com/recipe/20388/grilled-indian-chicken/,Grilled Indian Chicken,ground turmeric
https://www.allrecipes.com/recipe/20388/grilled-indian-chicken/,Grilled Indian Chicken,yogurt
https://www.allrecipes.com/recipe/20388/grilled-indian-chicken/,Grilled Indian Chicken,chicken
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,canola oil
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,ginger
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,serrano pepper
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,caraway seed
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,cumin seed
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,fennel seed
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,mustard seed
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,fenugreek seed
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,turmeric
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,asafoetida powder
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,cardamom
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,cabbage
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,salt
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,water
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,juice lime
https://www.allrecipes.com/recipe/49285/spiced-indian-cabbage-with-beans/,Spiced Indian Cabbage with Beans,kidney bean garbanzo bean
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,bottle wine
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,raspberry soda water
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,schnapps
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,juice
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,lemon juice
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,raspberry
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,peach
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,lemon
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,orange
https://www.allrecipes.com/recipe/233339/indian-summer-raspberry-peach-sangria/,Indian Summer Raspberry Peach Sangria,ice
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,onion
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,ketchup
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,lemon juice
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,sugar
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,salt
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,cilantro
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,fenugreek leaf
https://www.allrecipes.com/recipe/84965/indian-spiced-onions/,Indian Spiced Onions,chili powder
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,oil
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,onion
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,garlic
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,water
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,tomato
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,bell pepper
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,salt
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,garam masala
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,chili powder
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,cream
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,butter
https://www.allrecipes.com/recipe/79785/wendys-indian-butter-chicken/,Wendy's Indian Butter Chicken,chicken breast
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,cauliflower
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,oil
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,ground turmeric
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,onion
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,tomato pureed
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,powder
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,garam masala
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,salt
https://www.allrecipes.com/recipe/14109/indian-cauliflower/,Indian Cauliflower,lettuce
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,oil
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,garlic
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,cumin seed
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,salt
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,ground turmeric
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,ground pepper
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,russet potato
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,cilantro
https://www.allrecipes.com/recipe/222808/indian-curry-potato-fries/,Indian Curry Potato Fries,curry paste
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,salt
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,lemon
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,yogurt
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,onion
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,garlic
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,ginger
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,garam masala
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,cayenne pepper
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,food
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,food
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,cilantro
https://www.allrecipes.com/recipe/50347/indian-tandoori-chicken/,Indian Tandoori Chicken,lemon wedge
https://www.allrecipes.com/recipe/247203/indian-fry-bread/,Indian Fry Bread,flour
https://www.allrecipes.com/recipe/247203/indian-fry-bread/,Indian Fry Bread,powder
https://www.allrecipes.com/recipe/247203/indian-fry-bread/,Indian Fry Bread,salt
https://www.allrecipes.com/recipe/247203/indian-fry-bread/,Indian Fry Bread,water
https://www.allrecipes.com/recipe/247203/indian-fry-bread/,Indian Fry Bread,oil
https://www.allrecipes.com/recipe/247203/indian-fry-bread/,Indian Fry Bread,oil
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,paprika
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,ground cumin
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,ground turmeric
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,salt
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,onion
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,medium shrimp
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,oil
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,mustard seed
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,paste
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,ginger
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,water
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,tomato
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,bell pepper -inch square
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,ground pepper
https://www.allrecipes.com/recipe/222776/indian-style-shrimp-fry/,Indian Style Shrimp Fry,lemon juice
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,oil
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,ginger
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,garlic
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,onion
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,carrot
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,curry paste
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,tomato jalapeno pepper
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,ground cumin
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,curry powder
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,tofu
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,kale
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,milk
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,vegetable broth
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,chickpea
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,salt
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,scallion
https://www.allrecipes.com/recipe/246089/thai-indian-veggie-soup/,Thai-Indian Veggie Soup,sriracha sauce
https://www.allrecipes.com/recipe/64066/indian-saag/,Indian Saag,butter
https://www.allrecipes.com/recipe/64066/indian-saag/,Indian Saag,cumin seed
https://www.allrecipes.com/recipe/64066/indian-saag/,Indian Saag,pepper
